year,country,quarter,education_expenditure.total_gdp_percentage,education_expenditure.per_student_primary,education_expenditure.per_student_secondary,education_expenditure.per_student_tertiary,education_expenditure.research_development,education_expenditure.infrastructure_investment,education_expenditure.teacher_training_budget,education_expenditure.digital_resources_budget,education_expenditure.special_education_funding,education_participation.enrollment_rate_primary,education_participation.enrollment_rate_secondary,education_participation.enrollment_rate_tertiary,education_participation.dropout_rate,education_participation.international_student_percentage,education_participation.special_needs_student_integration,education_participation.adult_education_participation,education_participation.vocational_training_enrollment,education_quality.teacher_qualification_index,education_quality.average_class_size,education_quality.teaching_hours_yearly,education_quality.digital_learning_percentage,education_quality.student_satisfaction_score,education_quality.graduate_employment_rate,education_quality.research_publication_index,education_quality.international_ranking_score,education_resources.student_teacher_ratio_primary,education_resources.student_teacher_ratio_secondary,education_resources.teacher_salary_index,education_resources.digital_resources_investment,education_resources.classroom_technology_level,education_resources.library_resources_per_student,education_resources.laboratory_equipment_index,education_resources.sports_facilities_rating,last_updated,education_expenditure.total_gdp_percentage_normalized,education_expenditure.per_student_primary_normalized,education_expenditure.per_student_secondary_normalized,education_expenditure.per_student_tertiary_normalized,education_expenditure.research_development_normalized,education_resources.student_teacher_ratio_primary_normalized,education_resources.student_teacher_ratio_secondary_normalized,education_resources.teacher_salary_index_normalized,education_resources.digital_resources_investment_normalized,education_participation.enrollment_rate_primary_normalized,education_participation.enrollment_rate_secondary_normalized,education_participation.enrollment_rate_tertiary_normalized,education_participation.dropout_rate_normalized,education_quality.teacher_qualification_index_normalized,education_quality.average_class_size_normalized,education_quality.teaching_hours_yearly_normalized,education_quality.digital_learning_percentage_normalized,time_period,total_investment_per_student,overall_quality_score
2021,LU,Q2,5.63,8788,9448,10033,2.72,1260,247,703,497,97.1,91.9,67.9,9.4,13.9,90.0,32.8,21.8,0.74,22,824,37,3.8,93.7,1.77,58,17.6,13.3,102,998,2.1,66,0.88,2.7,2024-12-14 14:21:57.600000,0.5433333333333333,0.596,0.36209052263065766,0.006209935897435897,0.8133333333333335,0.7000000000000002,0.6600000000000001,0.04,0.996,0.03333333333333144,0.2375000000000007,0.7160000000000002,0.44000000000000006,0.16000000000000014,0.4,0.12,0.23333333333333334,2021-Q2,9423.0,86.82694444444445
2021,MT,Q2,5.36,9745,9537,14810,2.71,1452,792,579,535,97.9,97.6,57.1,14.2,11.1,78.2,15.0,29.5,0.71,19,891,55,4.2,76.0,1.06,55,13.0,12.2,138,622,2.7,83,0.73,2.4,2024-12-14 14:21:57.600000,0.4533333333333334,0.915,0.3843460865216304,0.9631410256410257,0.8066666666666666,0.125,0.43999999999999984,0.76,0.244,0.3000000000000019,0.9499999999999993,0.28400000000000003,0.9199999999999999,0.040000000000000036,0.1,0.455,0.8333333333333334,2021-Q2,11364.0,91.94986111111109
2021,NL,Q2,4.05,8106,10116,14662,1.77,1525,471,522,808,99.4,93.0,52.5,14.5,2.1,81.1,37.4,26.6,0.87,23,921,45,4.8,71.5,0.56,90,13.7,12.4,138,694,3.7,67,0.98,2.7,2024-12-14 14:21:57.601000,0.016666666666666607,0.36866666666666664,0.5291322830707677,0.9334935897435898,0.18000000000000002,0.2124999999999999,0.4800000000000001,0.76,0.388,0.8000000000000019,0.375,0.1,0.95,0.6800000000000002,0.5,0.605,0.5,2021-Q2,10961.333333333334,96.58458333333334
2021,PL,Q2,5.26,8151,8454,13474,2.55,1126,679,965,815,97.4,94.4,64.7,5.3,7.4,90.9,30.6,23.5,0.79,24,934,34,4.8,88.5,1.69,59,14.9,10.4,127,954,3.0,28,0.9,2.1,2024-12-14 14:21:57.601000,0.41999999999999993,0.38366666666666666,0.11352838209552388,0.6955128205128205,0.6999999999999998,0.36250000000000004,0.08000000000000007,0.54,0.908,0.13333333333333522,0.5500000000000007,0.5880000000000001,0.02999999999999998,0.3600000000000003,0.6,0.67,0.13333333333333333,2021-Q2,10026.333333333334,95.71194444444444
2021,PT,Q2,5.41,9686,9620,14127,2.19,1520,303,634,411,97.6,91.6,73.7,8.5,13.7,78.8,16.1,37.7,0.85,21,819,34,3.7,80.2,0.67,83,12.1,13.3,123,962,1.8,50,0.69,1.8,2024-12-14 14:21:57.601000,0.47000000000000003,0.8953333333333333,0.4051012753188297,0.8263221153846154,0.45999999999999996,0.012499999999999956,0.6600000000000001,0.46,0.924,0.1999999999999981,0.1999999999999993,0.9480000000000001,0.35,0.6000000000000001,0.3,0.095,0.13333333333333333,2021-Q2,11144.333333333334,86.96236111111112
2021,RO,Q2,4.35,9904,8130,11771,2.05,1287,776,680,734,98.4,92.6,70.9,12.4,15.7,77.8,10.4,24.5,0.77,18,985,49,3.8,67.7,1.51,88,15.9,14.5,142,877,3.5,27,0.78,5.0,2024-12-14 14:21:57.601000,0.11666666666666654,0.968,0.03250812703175794,0.35436698717948717,0.36666666666666653,0.48750000000000004,0.9,0.84,0.754,0.46666666666666856,0.3249999999999993,0.8360000000000002,0.74,0.28000000000000025,0.0,0.925,0.6333333333333333,2021-Q2,9935.0,101.30152777777778
2021,SK,Q2,5.18,8627,10108,11194,1.87,1342,496,664,828,99.6,90.1,56.2,14.2,3.6,82.0,35.3,43.2,0.82,22,830,51,4.5,80.6,1.26,60,14.8,13.0,133,620,2.6,37,0.6,1.4,2024-12-14 14:21:57.601000,0.39333333333333326,0.5423333333333333,0.5271317829457365,0.2387820512820513,0.24666666666666673,0.3500000000000001,0.6,0.66,0.24,0.8666666666666648,0.01249999999999929,0.2480000000000001,0.9199999999999999,0.48,0.4,0.15,0.7,2021-Q2,9976.333333333334,87.65916666666669
2021,SI,Q2,4.15,7249,10692,13108,1.71,1727,386,519,679,98.1,92.7,56.1,10.4,16.7,95.1,19.1,41.9,0.72,21,829,46,4.6,82.7,1.55,93,17.0,14.9,113,663,3.3,72,0.53,1.0,2024-12-14 14:21:57.602000,0.05000000000000012,0.083,0.6731682920730182,0.6221955128205128,0.13999999999999999,0.625,0.9800000000000001,0.26,0.326,0.36666666666666475,0.33750000000000036,0.24400000000000005,0.54,0.08000000000000007,0.3,0.145,0.5333333333333333,2021-Q2,10349.666666666666,89.96902777777778
2021,ES,Q2,4.12,7735,10487,11442,1.75,1292,251,432,771,97.8,92.8,71.7,11.2,5.6,97.0,30.6,34.5,0.73,27,860,31,4.4,70.3,1.17,64,14.1,11.6,133,851,4.1,68,0.64,4.7,2024-12-14 14:21:57.602000,0.040000000000000036,0.245,0.6219054763690923,0.28846153846153844,0.16666666666666666,0.26249999999999996,0.31999999999999995,0.66,0.702,0.2666666666666657,0.34999999999999964,0.8680000000000001,0.6199999999999999,0.1200000000000001,0.9,0.3,0.03333333333333333,2021-Q2,9888.0,88.32944444444443
2021,SE,Q2,5.31,7456,9933,12601,2.87,1189,739,309,475,97.8,92.7,68.0,5.4,15.9,85.9,33.4,31.1,0.8,26,837,59,4.3,88.5,1.04,54,13.2,13.7,138,842,3.4,56,0.85,1.7,2024-12-14 14:21:57.602000,0.43666666666666654,0.152,0.48337084271067765,0.5206330128205128,0.9133333333333334,0.1499999999999999,0.7399999999999999,0.76,0.684,0.2666666666666657,0.33750000000000036,0.72,0.040000000000000036,0.40000000000000036,0.8,0.185,0.9666666666666667,2021-Q2,9996.666666666666,89.41597222222221
2021,AT,Q3,4.8,8326,8271,10330,2.03,1297,498,826,622,98.5,91.1,72.0,7.8,11.1,70.8,38.4,42.7,0.72,26,952,57,4.4,63.2,0.59,52,15.8,11.8,113,903,2.7,64,0.94,1.9,2024-12-14 14:21:57.602000,0.2666666666666666,0.442,0.06776694173543386,0.06570512820512821,0.3533333333333332,0.4750000000000001,0.36000000000000015,0.26,0.806,0.5,0.1374999999999993,0.88,0.27999999999999997,0.08000000000000007,0.8,0.76,0.9,2021-Q3,8975.666666666666,96.53750000000001
2021,BE,Q3,5.93,7574,10399,11475,2.23,1578,655,469,568,97.6,96.5,53.2,14.9,6.0,98.1,29.6,35.3,0.74,25,896,53,4.6,64.4,1.29,70,15.7,11.5,114,597,2.3,29,0.64,3.2,2024-12-14 14:21:57.602000,0.6433333333333332,0.19133333333333333,0.5998999749937485,0.29507211538461536,0.48666666666666664,0.4624999999999999,0.3,0.28,0.194,0.1999999999999981,0.8125,0.1280000000000001,0.99,0.16000000000000014,0.7,0.48,0.7666666666666667,2021-Q3,9816.0,93.09472222222223
2021,BG,Q3,5.48,7712,11995,13103,2.62,1411,578,694,915,98.2,93.6,68.4,5.6,12.6,80.4,16.3,25.0,0.72,21,875,37,3.5,91.0,0.95,62,14.0,12.0,121,633,2.8,37,0.64,1.2,2024-12-14 14:21:57.603000,0.49333333333333346,0.23733333333333334,0.9989997499374844,0.6211939102564102,0.7466666666666667,0.25,0.4,0.42,0.266,0.40000000000000097,0.4499999999999993,0.7360000000000002,0.05999999999999996,0.08000000000000007,0.3,0.375,0.23333333333333334,2021-Q3,10936.666666666666,91.01319444444444
2021,HR,Q3,4.49,7475,10692,10743,2.29,1466,599,677,432,98.9,91.2,73.3,9.3,19.8,87.6,14.1,28.2,0.92,18,935,56,3.9,88.9,0.89,74,17.4,10.0,136,682,1.4,48,0.63,3.7,2024-12-14 14:21:57.603000,0.1633333333333334,0.15833333333333333,0.6731682920730182,0.1484375,0.5266666666666667,0.6749999999999998,0.0,0.72,0.364,0.6333333333333352,0.15000000000000036,0.9319999999999999,0.43000000000000005,0.8800000000000003,0.0,0.675,0.8666666666666667,2021-Q3,9636.666666666666,98.33597222222222
2021,CY,Q3,5.33,9552,11512,12752,2.46,1631,573,651,950,99.4,94.2,53.7,12.2,5.2,75.6,34.9,26.5,0.77,19,974,52,4.2,75.5,0.76,75,15.5,10.3,139,932,1.1,30,0.52,1.1,2024-12-14 14:21:57.603000,0.44333333333333336,0.8506666666666667,0.8782195548887222,0.5508814102564102,0.64,0.4375,0.060000000000000143,0.78,0.864,0.8000000000000019,0.5250000000000004,0.1480000000000001,0.72,0.28000000000000025,0.1,0.87,0.7333333333333333,2021-Q3,11272.0,100.26777777777777
2021,CZ,Q3,4.26,8279,8661,13933,2.25,1660,615,369,812,98.7,94.2,50.0,14.1,8.0,72.4,31.6,31.3,0.85,24,803,59,3.9,74.8,1.64,72,16.0,12.0,108,521,4.7,46,0.8,3.1,2024-12-14 14:21:57.603000,0.0866666666666666,0.42633333333333334,0.1652913228307077,0.7874599358974359,0.5,0.5,0.4,0.16,0.042,0.5666666666666677,0.5250000000000004,0.0,0.9099999999999999,0.6000000000000001,0.6,0.015,0.9666666666666667,2021-Q3,10291.0,86.78097222222222
2021,DK,Q3,6.66,9207,8866,13977,2.5,1423,690,574,485,97.1,92.5,58.1,14.4,17.9,97.8,16.9,24.6,0.73,23,920,39,4.0,87.7,1.6,71,16.7,14.3,132,573,3.9,30,0.88,3.4,2024-12-14 14:21:57.603000,0.8866666666666667,0.7356666666666667,0.21655413853463365,0.7962740384615384,0.6666666666666666,0.5874999999999999,0.8600000000000001,0.64,0.146,0.03333333333333144,0.3125,0.32400000000000007,0.9400000000000001,0.1200000000000001,0.5,0.6,0.3,2021-Q3,10683.333333333334,95.71249999999998
2021,EE,Q3,5.05,8992,11440,14946,1.74,1990,203,904,814,99.7,91.4,72.4,11.2,16.6,77.0,18.8,22.9,0.79,28,985,57,3.3,73.7,1.44,73,18.3,14.9,144,956,4.3,93,0.81,2.4,2024-12-14 14:21:57.603000,0.3499999999999999,0.664,0.8602150537634409,0.9903846153846154,0.16,0.7875000000000001,0.9800000000000001,0.88,0.912,0.9000000000000009,0.1750000000000007,0.8960000000000002,0.6199999999999999,0.3600000000000003,1.0,0.925,0.9,2021-Q3,11792.666666666666,102.11791666666666
2021,FI,Q3,5.9,7471,10523,12780,2.55,930,668,728,707,97.1,96.8,68.9,11.1,12.5,82.3,29.7,27.3,0.79,24,826,57,3.4,69.2,1.72,61,15.3,11.3,120,725,1.4,73,0.68,1.2,2024-12-14 14:21:57.603000,0.6333333333333334,0.157,0.6309077269317329,0.5564903846153846,0.6999999999999998,0.4125000000000001,0.2600000000000001,0.4,0.45,0.03333333333333144,0.8499999999999996,0.7560000000000002,0.61,0.3600000000000003,0.6,0.13,0.9,2021-Q3,10258.0,87.09166666666668
2021,FR,Q3,6.63,8375,10946,14685,2.42,1405,363,794,503,98.6,91.6,54.0,12.7,4.4,79.8,12.9,33.9,0.88,19,846,34,4.8,88.2,1.2,63,15.6,14.1,148,882,2.3,56,0.72,4.2,2024-12-14 14:21:57.604000,0.8766666666666666,0.4583333333333333,0.7366841710427607,0.9381009615384616,0.6133333333333333,0.44999999999999996,0.82,0.96,0.764,0.5333333333333314,0.1999999999999993,0.16,0.7699999999999999,0.7200000000000002,0.1,0.23,0.13333333333333333,2021-Q3,11335.333333333334,88.18861111111111
2021,DE,Q3,4.72,9241,10746,12419,1.65,617,674,855,517,98.7,96.9,73.9,13.5,13.1,76.8,27.1,36.8,0.72,19,855,45,4.1,86.7,1.78,78,16.4,12.2,105,664,4.2,39,1.0,2.1,2024-12-14 14:21:57.604000,0.2399999999999999,0.747,0.6866716679169792,0.48417467948717946,0.09999999999999994,0.5499999999999998,0.43999999999999984,0.1,0.328,0.5666666666666677,0.8625000000000007,0.9560000000000002,0.85,0.08000000000000007,0.1,0.275,0.5,2021-Q3,10802.0,90.93791666666668
2021,GR,Q3,6.27,8573,9237,10264,2.92,1824,406,525,636,97.2,96.2,56.7,10.7,6.7,78.5,24.4,40.2,0.78,22,864,41,4.3,71.5,1.82,60,16.0,11.2,107,737,3.0,48,0.82,1.6,2024-12-14 14:21:57.604000,0.7566666666666665,0.5243333333333333,0.30932733183295824,0.05248397435897436,0.9466666666666667,0.5,0.23999999999999985,0.14,0.474,0.06666666666666761,0.7750000000000004,0.2680000000000001,0.57,0.3200000000000003,0.4,0.32,0.36666666666666664,2021-Q3,9358.0,88.90055555555556
2021,HU,Q3,4.45,8298,11041,12202,3.0,1975,403,888,778,97.6,95.5,55.4,11.5,19.8,98.5,13.6,41.3,0.79,24,907,30,3.5,84.3,1.73,62,18.9,10.7,143,788,4.4,48,0.51,1.3,2024-12-14 14:21:57.604000,0.15000000000000005,0.43266666666666664,0.7604401100275069,0.4407051282051282,1.0,0.8624999999999998,0.13999999999999985,0.86,0.576,0.1999999999999981,0.6875,0.21599999999999994,0.65,0.3600000000000003,0.6,0.535,0.0,2021-Q3,10513.666666666666,92.90124999999999
2021,IE,Q3,6.83,9524,10571,11283,2.68,1574,529,695,814,97.9,93.6,56.6,6.0,15.0,85.5,14.9,30.9,0.92,18,972,51,4.8,66.0,0.7,78,18.5,12.4,111,873,1.7,94,0.75,4.6,2024-12-14 14:21:57.604000,0.9433333333333334,0.8413333333333334,0.6429107276819205,0.2566105769230769,0.7866666666666667,0.8125,0.4800000000000001,0.22,0.746,0.3000000000000019,0.4499999999999993,0.26400000000000007,0.1,0.8800000000000003,0.0,0.86,0.7,2021-Q3,10459.333333333334,99.48833333333334
2021,IT,Q3,4.73,7671,8627,13801,1.78,1530,482,711,1124,99.7,94.4,65.3,7.9,11.4,91.5,18.6,27.6,0.86,18,814,42,4.8,92.4,0.97,94,14.7,12.4,123,746,1.9,44,0.88,3.6,2024-12-14 14:21:57.604000,0.24333333333333348,0.22366666666666668,0.15678919729932483,0.7610176282051282,0.18666666666666668,0.3374999999999999,0.4800000000000001,0.46,0.492,0.9000000000000009,0.5500000000000007,0.6119999999999999,0.29000000000000004,0.6400000000000001,0.0,0.07,0.4,2021-Q3,10033.0,89.01166666666667
2021,LV,Q3,5.88,8470,10476,13570,2.05,1513,299,482,872,98.2,93.6,55.8,14.1,17.8,85.5,22.6,41.3,0.9,21,977,35,4.4,71.6,0.85,81,13.0,12.3,131,847,2.9,83,0.96,2.7,2024-12-14 14:21:57.605000,0.6266666666666666,0.49,0.6191547886971743,0.7147435897435898,0.36666666666666653,0.125,0.46000000000000013,0.62,0.694,0.40000000000000097,0.4499999999999993,0.23199999999999987,0.9099999999999999,0.8000000000000003,0.3,0.885,0.16666666666666666,2021-Q3,10838.666666666666,99.49180555555556
2021,LT,Q3,6.19,8236,11454,14348,2.94,1246,615,909,411,97.1,96.1,50.7,11.5,17.6,88.1,34.2,35.4,0.77,23,838,53,4.9,63.5,1.86,57,16.2,12.9,100,943,3.4,26,0.54,4.0,2024-12-14 14:21:57.605000,0.7300000000000001,0.412,0.8637159289822456,0.8705929487179487,0.96,0.5249999999999999,0.5800000000000001,0.0,0.886,0.03333333333333144,0.7624999999999993,0.028000000000000115,0.65,0.28000000000000025,0.5,0.19,0.7666666666666667,2021-Q3,11346.0,86.98055555555555
2021,LU,Q3,5.04,9477,11764,11402,2.1,923,440,982,913,99.6,90.1,68.7,10.6,5.8,84.4,32.5,31.8,0.92,27,928,40,4.7,63.1,0.57,85,16.4,14.2,116,548,4.2,92,0.6,3.2,2024-12-14 14:21:57.605000,0.3466666666666667,0.8256666666666667,0.9412353088272069,0.28044871794871795,0.4000000000000001,0.5499999999999998,0.8399999999999999,0.32,0.096,0.8666666666666648,0.01249999999999929,0.7480000000000001,0.5599999999999999,0.8800000000000003,0.9,0.64,0.3333333333333333,2021-Q3,10881.0,96.00361111111113
2021,MT,Q3,6.46,9176,10216,14300,2.11,1019,212,632,435,97.2,96.4,53.0,10.3,7.3,72.6,34.2,36.2,0.94,27,997,41,4.7,65.9,1.3,74,16.2,14.0,139,943,4.3,36,0.75,3.4,2024-12-14 14:21:57.605000,0.82,0.7253333333333334,0.5541385346336584,0.8609775641025641,0.40666666666666657,0.5249999999999999,0.8,0.78,0.886,0.06666666666666761,0.8000000000000007,0.12,0.53,0.96,0.9,0.985,0.36666666666666664,2021-Q3,11230.666666666666,101.25430555555556
2021,NL,Q3,5.38,9522,11614,13385,2.59,1306,666,559,543,97.1,92.2,55.9,8.7,7.5,86.2,17.5,25.4,0.9,19,903,53,4.6,92.7,1.47,64,16.9,12.7,117,681,3.0,35,0.76,1.3,2024-12-14 14:21:57.605000,0.45999999999999996,0.8406666666666667,0.9037259314828707,0.6776842948717948,0.7266666666666666,0.6124999999999998,0.5399999999999998,0.34,0.362,0.03333333333333144,0.27500000000000036,0.23599999999999993,0.36999999999999994,0.8000000000000003,0.1,0.515,0.7666666666666667,2021-Q3,11507.0,95.07097222222222
2021,PL,Q3,5.36,7435,9535,12498,2.48,1562,654,477,415,99.0,93.5,69.0,10.5,2.4,89.4,30.4,49.1,0.71,20,886,50,4.7,88.4,0.75,89,14.5,12.0,110,550,3.8,77,0.52,2.2,2024-12-14 14:21:57.605000,0.4533333333333334,0.145,0.3838459614903726,0.5,0.6533333333333333,0.3125,0.4,0.2,0.1,0.6666666666666666,0.4375,0.76,0.55,0.040000000000000036,0.2,0.43,0.6666666666666666,2021-Q3,9822.666666666666,95.07472222222225
2021,PT,Q3,4.11,7486,10997,14759,1.55,1292,466,981,839,99.5,96.5,63.0,8.4,15.7,91.7,24.1,49.4,0.74,24,941,56,3.4,92.4,0.58,53,15.6,11.7,108,655,3.6,55,0.9,3.5,2024-12-14 14:21:57.605000,0.03666666666666677,0.162,0.7494373593398349,0.9529246794871795,0.03333333333333336,0.44999999999999996,0.33999999999999986,0.16,0.31,0.8333333333333334,0.8125,0.52,0.34,0.16000000000000014,0.6,0.705,0.8666666666666667,2021-Q3,11080.666666666666,97.78763888888888
2021,RO,Q3,4.99,7233,8190,10925,2.73,1576,748,466,720,99.1,96.7,69.1,5.8,18.3,88.8,33.7,42.7,0.73,20,852,43,4.7,62.6,0.67,59,15.2,12.1,134,913,1.9,27,0.75,3.4,2024-12-14 14:21:57.606000,0.33000000000000007,0.07766666666666666,0.047511877969492376,0.18489583333333334,0.82,0.3999999999999999,0.41999999999999993,0.68,0.826,0.6999999999999981,0.8375000000000004,0.7639999999999998,0.07999999999999999,0.1200000000000001,0.2,0.26,0.43333333333333335,2021-Q3,8782.666666666666,86.97611111111111
2021,SK,Q3,6.62,8441,9598,11522,1.76,742,515,946,961,97.2,95.4,57.0,10.1,2.7,96.0,22.9,48.5,0.91,20,928,33,3.2,66.4,0.87,92,15.6,13.7,130,849,3.5,67,0.79,2.9,2024-12-14 14:21:57.606000,0.8733333333333334,0.48033333333333333,0.39959989997499373,0.30448717948717946,0.17333333333333334,0.44999999999999996,0.7399999999999999,0.6,0.698,0.06666666666666761,0.6750000000000007,0.28,0.51,0.8400000000000003,0.2,0.64,0.1,2021-Q3,9853.666666666666,95.51333333333332
2021,SI,Q3,5.9,7620,9155,11126,2.98,954,387,715,1098,97.8,96.9,55.0,7.2,14.6,91.3,13.0,27.7,0.91,21,940,59,3.3,70.2,1.34,62,19.5,13.7,140,585,4.5,26,0.82,2.9,2024-12-14 14:21:57.606000,0.6333333333333334,0.20666666666666667,0.2888222055513878,0.22516025641025642,0.9866666666666667,0.9375,0.7399999999999999,0.8,0.17,0.2666666666666657,0.8625000000000007,0.2,0.22000000000000003,0.8400000000000003,0.3,0.7,0.9666666666666667,2021-Q3,9300.333333333334,96.71305555555556
2021,ES,Q3,5.62,7268,10439,13382,1.53,995,243,762,776,99.6,97.4,60.5,8.3,7.6,79.9,15.0,35.8,0.89,22,981,34,4.0,93.2,1.93,60,14.7,12.9,119,860,4.7,81,0.72,4.9,2024-12-14 14:21:57.606000,0.54,0.08933333333333333,0.6099024756189048,0.6770833333333334,0.020000000000000018,0.3374999999999999,0.5800000000000001,0.38,0.72,0.8666666666666648,0.9250000000000007,0.42,0.33000000000000007,0.7600000000000002,0.4,0.905,0.13333333333333333,2021-Q3,10363.0,99.93486111111112
2021,SE,Q3,5.44,7269,10328,13923,2.22,1852,597,907,928,99.4,92.1,59.8,8.3,6.1,92.5,27.5,21.6,0.94,24,980,33,3.8,91.1,1.11,82,14.7,14.3,121,978,1.1,32,0.87,2.3,2024-12-14 14:21:57.606000,0.48000000000000015,0.08966666666666667,0.582145536384096,0.7854567307692307,0.48000000000000015,0.3374999999999999,0.8600000000000001,0.42,0.956,0.8000000000000019,0.2624999999999993,0.3919999999999999,0.33000000000000007,0.96,0.6,0.9,0.1,2021-Q3,10506.666666666666,101.54249999999998
2021,AT,Q4,5.48,9379,9913,12075,2.5,1557,687,816,417,97.4,93.6,64.5,5.7,16.4,92.9,36.9,32.8,0.81,27,986,41,4.0,86.8,0.89,59,19.1,14.5,113,566,3.1,22,0.67,2.2,2024-12-14 14:21:57.607000,0.49333333333333346,0.793,0.4783695923980995,0.4152644230769231,0.6666666666666666,0.8875000000000002,0.9,0.26,0.132,0.13333333333333522,0.4499999999999993,0.58,0.07000000000000002,0.4400000000000004,0.9,0.93,0.36666666666666664,2021-Q4,10455.666666666666,100.67805555555556
2021,BE,Q4,5.82,9467,10162,10553,2.01,1956,774,715,911,99.9,96.0,70.7,8.5,17.1,94.2,25.6,33.6,0.89,24,864,40,3.2,63.4,1.43,74,16.5,14.7,117,683,3.6,67,0.73,1.8,2024-12-14 14:21:57.607000,0.6066666666666668,0.8223333333333334,0.5406351587896975,0.11037660256410256,0.33999999999999986,0.5625,0.9399999999999998,0.34,0.366,0.9666666666666686,0.75,0.8280000000000001,0.35,0.7600000000000002,0.6,0.32,0.3333333333333333,2021-Q4,10060.666666666666,89.4111111111111
2021,BG,Q4,4.67,7743,11646,12217,2.02,1159,722,642,1171,98.0,91.8,55.9,7.0,16.7,89.0,13.0,39.6,0.92,22,968,48,3.9,61.4,1.85,71,15.1,11.5,128,983,3.6,86,0.94,4.2,2024-12-14 14:21:57.607000,0.2233333333333333,0.24766666666666667,0.9117279319829957,0.4437099358974359,0.3466666666666667,0.38749999999999996,0.3,0.56,0.966,0.3333333333333333,0.22499999999999964,0.23599999999999993,0.2,0.8800000000000003,0.4,0.84,0.6,2021-Q4,10535.333333333334,98.31583333333334
2021,HR,Q4,4.66,7807,10776,13534,1.95,1413,334,572,872,98.8,95.0,72.2,9.5,3.7,71.4,13.6,25.2,0.92,27,812,49,4.3,83.4,1.12,80,13.5,10.2,102,951,1.2,69,0.57,1.1,2024-12-14 14:21:57.607000,0.22000000000000006,0.269,0.6941735433858465,0.7075320512820513,0.3,0.1875,0.039999999999999855,0.04,0.902,0.5999999999999991,0.625,0.8880000000000001,0.45,0.8800000000000003,0.9,0.06,0.6333333333333333,2021-Q4,10705.666666666666,88.35111111111111
2021,CY,Q4,6.47,8462,9077,13483,2.84,853,728,582,634,97.4,95.5,67.9,5.7,6.4,72.7,16.6,40.4,0.89,21,965,42,3.7,76.6,1.35,88,16.5,12.0,105,835,2.2,37,0.81,3.6,2024-12-14 14:21:57.607000,0.8233333333333333,0.48733333333333334,0.2693173293323331,0.6973157051282052,0.8933333333333332,0.5625,0.4,0.1,0.67,0.13333333333333522,0.6875,0.7160000000000002,0.07000000000000002,0.7600000000000002,0.3,0.825,0.4,2021-Q4,10340.666666666666,100.06874999999998
2021,CZ,Q4,6.97,7891,10822,11750,2.42,1198,208,609,847,98.0,97.7,61.6,13.1,9.1,72.8,22.0,32.8,0.79,20,942,51,4.9,82.1,0.84,60,15.8,14.8,109,561,4.0,89,0.67,1.2,2024-12-14 14:21:57.607000,0.9899999999999999,0.297,0.7056764191047762,0.3501602564102564,0.6133333333333333,0.4750000000000001,0.9600000000000002,0.18,0.122,0.3333333333333333,0.9625000000000004,0.4640000000000001,0.8099999999999999,0.3600000000000003,0.2,0.71,0.7,2021-Q4,10154.333333333334,96.96666666666665
2021,DK,Q4,6.65,9357,8369,14569,2.84,714,325,605,686,97.6,95.6,72.8,8.0,14.8,77.1,32.6,39.6,0.73,22,862,40,4.3,61.2,0.89,55,18.7,12.8,149,944,4.8,25,0.65,3.4,2024-12-14 14:21:57.607000,0.8833333333333334,0.7856666666666666,0.09227306826706677,0.914863782051282,0.8933333333333332,0.8374999999999999,0.5600000000000002,0.98,0.888,0.1999999999999981,0.6999999999999993,0.9119999999999999,0.3,0.1200000000000001,0.4,0.31,0.3333333333333333,2021-Q4,10765.0,87.2736111111111
2021,EE,Q4,6.85,8697,11339,11142,2.24,1423,730,529,1159,99.7,90.7,59.6,9.3,9.6,78.8,35.5,33.4,0.83,23,986,46,3.6,63.7,1.28,64,19.0,12.8,137,983,4.0,22,0.91,1.2,2024-12-14 14:21:57.608000,0.9499999999999998,0.5656666666666667,0.8349587396849212,0.2283653846153846,0.49333333333333346,0.875,0.5600000000000002,0.74,0.966,0.9000000000000009,0.08750000000000036,0.38400000000000006,0.43000000000000005,0.52,0.5,0.93,0.5333333333333333,2021-Q4,10392.666666666666,99.2411111111111
2021,FI,Q4,6.44,9586,11598,14625,2.78,1394,456,803,1189,99.6,93.4,60.8,6.6,4.8,83.1,16.0,49.9,0.82,22,859,55,4.8,74.6,0.66,84,18.8,14.4,107,510,3.4,79,0.83,3.1,2024-12-14 14:21:57.608000,0.8133333333333335,0.862,0.8997249312328082,0.9260817307692307,0.8533333333333332,0.8500000000000001,0.8800000000000001,0.14,0.02,0.8666666666666648,0.4250000000000007,0.4319999999999999,0.15999999999999998,0.48,0.4,0.295,0.8333333333333334,2021-Q4,11936.333333333334,91.90736111111113
2021,FR,Q4,4.25,8184,8177,13590,2.72,1258,203,768,704,99.4,91.9,63.4,13.6,17.4,95.8,21.8,30.0,0.74,22,950,35,3.9,90.3,0.9,66,15.8,11.0,132,507,1.1,30,0.59,4.1,2024-12-14 14:21:57.608000,0.08333333333333333,0.39466666666666667,0.04426106526631658,0.71875,0.8133333333333335,0.4750000000000001,0.2,0.64,0.014,0.8000000000000019,0.2375000000000007,0.5359999999999999,0.86,0.16000000000000014,0.4,0.75,0.16666666666666666,2021-Q4,9983.666666666666,97.52638888888892
